Date,Price,Adj Close,Close,High,Low,Open,Volume
2025-05-23 22:30:55,2.3695,2.3695,2.3695,2.3753,2.3629,2.3753,450809.0
2025-05-23 23:00:55,2.3625,2.3625,2.3625,2.373,2.3572,2.3695,248534.0
2025-05-23 23:30:55,2.3525,2.3525,2.3525,2.3647,2.3478,2.3625,1027123.0
2025-05-24 00:00:55,2.3564,2.3564,2.3564,2.3637,2.3497,2.3524,1177006.0
2025-05-24 00:30:55,2.3417,2.3417,2.3417,2.3596,2.3414,2.3563,978207.0
2025-05-24 01:00:55,2.3466,2.3466,2.3466,2.3468,2.3374,2.342,220813.0
2025-05-24 01:30:55,2.3279,2.3279,2.3279,2.3465,2.3272,2.3465,1227594.0
2025-05-24 02:00:55,2.339,2.339,2.339,2.3406,2.3231,2.3276,768395.0
2025-05-24 02:30:55,2.3288,2.3288,2.3288,2.3396,2.3245,2.339,200942.0
2025-05-24 03:00:55,2.3333,2.3333,2.3333,2.34,2.3265,2.3289,151590.0
2025-05-24 03:30:55,2.3175,2.3175,2.3175,2.3338,2.3157,2.3334,663919.0
2025-05-24 04:00:55,2.3058,2.3058,2.3058,2.32,2.304,2.3174,1478722.0
2025-05-24 04:30:55,2.2978,2.2978,2.2978,2.3111,2.2856,2.3065,2526666.0
2025-05-24 05:00:55,2.309,2.309,2.309,2.317,2.2874,2.2954,914749.0
2025-05-24 05:30:55,2.3021,2.3021,2.3021,2.3186,2.3007,2.3079,326254.0
2025-05-24 06:00:55,2.3163,2.3163,2.3163,2.321,2.301,2.301,1742467.0
2025-05-24 06:30:55,2.315,2.315,2.315,2.3216,2.3134,2.3163,259139.0
2025-05-24 07:00:55,2.3248,2.3248,2.3248,2.3253,2.3095,2.3133,524782.0
2025-05-24 07:30:55,2.329,2.329,2.329,2.3299,2.3248,2.3248,108055.0
2025-05-24 08:00:55,2.3366,2.3366,2.3366,2.3377,2.3278,2.3293,536614.0
2025-05-24 08:30:55,2.3356,2.3356,2.3356,2.3369,2.3327,2.3366,258638.0
2025-05-24 09:00:55,2.3423,2.3423,2.3423,2.3452,2.3349,2.3355,352248.0
2025-05-24 09:30:55,2.3454,2.3454,2.3454,2.3492,2.3408,2.3419,171733.0
2025-05-24 10:00:55,2.3398,2.3398,2.3398,2.3473,2.3358,2.3454,166739.0
2025-05-24 10:30:55,2.3412,2.3412,2.3412,2.3447,2.3341,2.3398,259965.0
2025-05-24 11:00:55,2.3413,2.3413,2.3413,2.3457,2.3372,2.3405,349806.0
2025-05-24 11:30:55,2.3384,2.3384,2.3384,2.3403,2.3294,2.3403,769672.0
2025-05-24 12:00:55,2.3444,2.3444,2.3444,2.3466,2.3395,2.3395,471530.0
