Date,Open,High,Low,Close,Volume,Trades,Price,Adj Close
2025-08-04 02:08:26,2.9154,2.931,2.9092,2.9266,1529528.0,1653,2.9266,2.9266
2025-08-04 03:08:26,2.9272,2.9415,2.9129,2.94,2616895.0,2210,2.94,2.94
2025-08-04 04:08:26,2.9411,2.9605,2.938,2.9465,2152248.0,2049,2.9465,2.9465
2025-08-04 05:08:26,2.9465,3.0171,2.9304,3.0149,5886547.0,5166,3.0149,3.0149
2025-08-04 06:08:26,3.0154,3.0322,2.994,2.9967,12411668.0,6908,2.9967,2.9967
2025-08-04 07:08:26,2.997,3.0145,2.9819,3.0131,2820510.0,2125,3.0131,3.0131
2025-08-04 08:08:26,3.0133,3.0153,2.9924,2.9972,1039096.0,1057,2.9972,2.9972
2025-08-04 09:08:26,2.9991,3.0077,2.9846,2.9866,1803460.0,1501,2.9866,2.9866
2025-08-04 10:08:26,2.9868,2.9877,2.9653,2.9833,2086547.0,1682,2.9833,2.9833
2025-08-04 11:08:26,2.9832,2.9894,2.9657,2.9823,1122153.0,1411,2.9823,2.9823
2025-08-04 12:08:26,2.9815,3.0177,2.981,3.0103,1851059.0,1597,3.0103,3.0103
2025-08-04 13:08:26,3.0102,3.022,3.0025,3.0068,3489380.0,2506,3.0068,3.0068
2025-08-04 14:08:26,3.0067,3.0103,2.9878,2.9886,2326125.0,1782,2.9886,2.9886
2025-08-04 15:08:26,2.9898,3.002,2.9827,2.9835,1201177.0,1521,2.9835,2.9835
2025-08-04 16:08:26,2.9835,2.9969,2.9756,2.9908,1685369.0,1659,2.9908,2.9908
2025-08-04 17:08:26,2.9911,3.0039,2.9784,3.0023,1494305.0,1627,3.0023,3.0023
2025-08-04 18:08:26,3.0019,3.0543,2.9936,3.0514,18726469.0,8413,3.0514,3.0514
2025-08-04 19:08:26,3.0501,3.0798,3.0264,3.0344,16026832.0,10446,3.0344,3.0344
2025-08-04 20:08:26,3.0346,3.0451,3.0174,3.03,2771206.0,2699,3.03,3.03
2025-08-04 21:08:26,3.0302,3.0733,3.0302,3.0709,3578916.0,3909,3.0709,3.0709
2025-08-04 22:08:26,3.0709,3.089,3.0551,3.057,8119455.0,4819,3.057,3.057
2025-08-04 23:08:26,3.057,3.0634,3.038,3.0431,2656853.0,1891,3.0431,3.0431
2025-08-05 00:08:26,3.0432,3.0508,3.0352,3.0475,3637380.0,1772,3.0475,3.0475
2025-08-05 01:08:26,3.0475,3.0613,3.0392,3.0478,2953362.0,1699,3.0478,3.0478
